,lon,lat,alt,L,B,MLT,losscone1,losscone2,pitch,SAA,att,counts
2005-08-27 04:07:52.740,35.506,-42.457,513.389,2.495,0.255,5.53,67.966,67.966,89.761,1,0,3520.0
2005-08-27 04:08:25.280,35.901,-40.439,511.503,2.359,0.253,5.638,68.206,68.206,90.742,1,0,1184.0
2005-08-27 04:08:26.440,35.914,-40.367,511.435,2.354,0.253,5.642,68.214,68.214,90.747,1,0,1056.0
2005-09-01 03:17:00.500,38.963,-37.561,498.518,2.18,0.258,5.101,68.313,68.313,91.551,1,0,236.0
2005-09-12 02:35:43.740,24.895,-42.304,478.107,2.416,0.235,3.415,70.511,70.511,87.656,1,0,560.0
2005-09-12 02:35:44.020,24.899,-42.286,478.088,2.415,0.235,3.416,70.514,70.514,87.674,1,0,592.0
2005-09-12 02:35:44.560,24.906,-42.252,478.051,2.413,0.235,3.418,70.52,70.52,87.71,1,0,624.0
2005-09-12 02:35:44.840,24.91,-42.235,478.032,2.412,0.235,3.419,70.523,70.523,87.728,1,0,560.0
2005-09-17 01:44:18.900,28.444,-37.567,462.53,2.155,0.237,2.961,71.067,71.067,87.881,1,0,2752.0
2005-09-17 01:44:19.140,28.447,-37.552,462.515,2.154,0.237,2.962,71.069,71.069,87.891,1,0,2496.0
2005-09-17 01:44:20.100,28.457,-37.492,462.456,2.151,0.237,2.964,71.074,71.074,87.922,1,0,2016.0
2005-09-23 00:22:16.600,36.582,-36.743,451.992,2.119,0.254,2.151,70.082,70.082,110.165,1,1,456.0
2005-09-29 06:44:11.500,-79.596,-58.31,460.738,2.144,0.313,2.113,65.307,65.307,135.018,0,0,172.0
2005-10-05 03:48:36.760,-45.916,-53.735,452.645,2.057,0.248,0.474,67.382,67.382,115.686,1,1,1696.0
2005-10-07 23:16:33.860,21.38,-36.847,446.744,2.1,0.227,0.114,72.252,72.252,93.002,1,1,2496.0
2005-10-08 22:47:26.460,26.928,-35.351,447.143,2.033,0.234,0.039,71.798,71.798,91.49,1,1,528.0
2005-10-08 22:47:27.540,26.938,-35.282,447.132,2.029,0.234,0.042,71.798,71.798,91.454,1,1,656.0
2005-10-08 22:47:27.760,26.941,-35.268,447.13,2.029,0.234,0.043,71.799,71.799,91.447,1,1,592.0
2005-10-08 22:47:28.400,26.947,-35.228,447.123,2.027,0.234,0.045,71.799,71.799,91.426,1,1,528.0
2005-10-08 22:47:37.780,27.038,-34.633,447.028,1.999,0.234,0.071,71.796,71.796,91.131,1,1,624.0
2005-10-08 22:47:38.020,27.04,-34.618,447.026,1.999,0.234,0.072,71.796,71.796,91.124,1,1,752.0
2005-10-08 22:47:38.240,27.042,-34.604,447.024,1.998,0.234,0.072,71.796,71.796,91.12,1,1,752.0
2005-10-08 22:47:38.460,27.045,-34.59,447.021,1.997,0.234,0.073,71.795,71.795,91.115,1,1,752.0
2005-10-08 22:47:38.660,27.047,-34.578,447.02,1.997,0.234,0.073,71.795,71.795,91.112,1,1,688.0
2005-10-23 10:12:51.000,16.371,-32.777,451.666,1.909,0.224,11.117,71.822,71.822,89.82,1,0,656.0
2005-11-01 04:36:05.640,-114.279,-52.093,486.334,2.023,0.361,22.32,64.337,64.337,138.568,0,0,472.0
2005-11-12 18:02:39.600,25.351,-31.487,512.336,1.869,0.228,19.372,70.086,70.086,86.406,1,0,976.0
2005-12-06 09:42:08.220,168.355,50.911,506.674,2.104,0.392,21.064,65.18,65.18,65.603,0,0,408.0
2005-12-06 09:42:10.360,168.396,51.043,506.784,2.113,0.392,21.065,65.185,65.185,65.444,0,0,472.0
2005-12-06 09:42:14.080,168.468,51.273,506.975,2.131,0.393,21.066,65.193,65.193,65.266,0,0,392.0
2005-12-06 09:42:14.420,168.475,51.294,506.993,2.132,0.393,21.066,65.194,65.194,65.271,0,0,408.0
2005-12-06 09:42:15.220,168.49,51.343,507.034,2.137,0.393,21.067,65.195,65.195,65.285,0,0,296.0
2005-12-06 09:42:16.780,168.521,51.439,507.114,2.146,0.394,21.067,65.199,65.199,65.312,0,0,148.0
2005-12-06 09:42:18.100,168.546,51.52,507.182,2.153,0.394,21.068,65.201,65.201,65.335,0,0,296.0
2005-12-06 09:42:19.080,168.566,51.581,507.232,2.159,0.394,21.068,65.203,65.203,65.345,0,0,456.0
2005-12-06 09:42:19.100,168.566,51.582,507.233,2.159,0.394,21.068,65.204,65.204,65.343,0,0,456.0
2005-12-06 09:42:19.880,168.581,51.63,507.273,2.162,0.394,21.069,65.205,65.205,65.285,0,0,440.0
2005-12-06 09:42:20.020,168.584,51.639,507.28,2.163,0.394,21.069,65.205,65.205,65.274,0,0,440.0
2005-12-06 09:42:20.680,168.597,51.679,507.314,2.166,0.395,21.069,65.207,65.207,65.225,0,0,440.0
2005-12-06 09:42:21.280,168.609,51.716,507.344,2.168,0.395,21.069,65.208,65.208,65.18,0,0,592.0
2005-12-06 09:42:21.380,168.611,51.723,507.349,2.169,0.395,21.069,65.208,65.208,65.172,0,0,688.0
2005-12-06 09:42:23.660,168.656,51.863,507.466,2.179,0.395,21.07,65.213,65.213,65.001,0,0,244.0
2005-12-06 09:42:24.160,168.666,51.894,507.491,2.181,0.395,21.071,65.214,65.214,64.964,0,0,296.0
2005-12-06 09:42:27.780,168.739,52.117,507.676,2.201,0.396,21.072,65.222,65.222,64.941,0,0,110.0
2005-12-06 09:42:27.820,168.74,52.119,507.678,2.202,0.396,21.072,65.222,65.222,64.941,0,0,126.0
2005-12-06 11:15:47.400,144.073,48.871,505.114,1.892,0.414,21.22,64.369,64.369,68.209,0,0,296.0
2005-12-06 11:15:48.240,144.087,48.922,505.158,1.896,0.414,21.221,64.372,64.372,68.219,0,0,504.0
2005-12-06 11:15:48.640,144.094,48.947,505.179,1.898,0.414,21.222,64.373,64.373,68.223,0,0,296.0
2005-12-06 11:15:49.760,144.113,49.016,505.238,1.903,0.414,21.223,64.377,64.377,68.169,0,0,360.0
2005-12-06 11:15:50.420,144.125,49.057,505.272,1.905,0.414,21.223,64.38,64.38,68.118,0,0,592.0
2005-12-06 11:15:51.180,144.138,49.104,505.312,1.908,0.415,21.224,64.382,64.382,68.06,0,0,456.0
2005-12-06 11:15:51.480,144.143,49.123,505.327,1.909,0.415,21.224,64.383,64.383,68.037,0,0,688.0
2005-12-06 11:15:51.500,144.143,49.124,505.328,1.909,0.415,21.224,64.383,64.383,68.036,0,0,944.0
2005-12-06 11:15:51.720,144.147,49.138,505.34,1.91,0.415,21.225,64.384,64.384,68.019,0,0,592.0
2005-12-06 11:15:52.700,144.164,49.198,505.391,1.913,0.415,21.226,64.388,64.388,67.944,0,0,784.0
2005-12-06 11:15:52.860,144.167,49.208,505.399,1.914,0.415,21.226,64.388,64.388,67.932,0,0,784.0
2005-12-06 11:15:53.800,144.183,49.266,505.448,1.917,0.415,21.227,64.392,64.392,67.86,0,0,392.0
2005-12-06 11:15:55.760,144.218,49.387,505.551,1.925,0.415,21.229,64.399,64.399,67.774,0,0,212.0
2005-12-06 15:13:01.780,-93.443,-54.358,474.29,1.96,0.322,9.964,64.731,64.731,99.707,0,0,264.0
